OCLC_number,digitizedBySefaria,language,license,title,updated_version_source,versionSource,versionTitle,purchaseInformationURL,image url,update image
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Bikkurim,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Shabbat,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Eruvin,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Pesachim,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Shekalim,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Yoma,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Sukkah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Beitzah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Rosh Hashanah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Taanit,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Megillah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Moed Katan,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Chagigah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Yevamot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Ketubot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Nedarim,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Nazir,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Sotah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Gittin,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Kiddushin,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Bava Kamma,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Bava Metzia,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Bava Batra,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Sanhedrin,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Makkot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Shevuot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Eduyot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Avodah Zarah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Pirkei Avot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Horayot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Zevachim,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Menachot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Chullin,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Bekhorot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Arakhin,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Temurah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Keritot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Meilah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Tamid,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Middot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Kelim,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Oholot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Negaim,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Parah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Tahorot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Mikvaot,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Niddah,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Makhshirin,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Zavim,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Tevul Yom,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
713496526,TRUE,he,Public Domain,Tosafot Rabbi Akiva Eiger on Mishnah Oktzin,https://www.nli.org.il/en/books/NNL_ALEPH002016147/NLI,https://www.nli.org.il/he/books/NNL_ALEPH002016147/NLI,"Vilna, 1908-1909",,,
233130353,TRUE,he,Public Domain,Tur,,http://commons.wikimedia.org,Warsaw 1861,,,
233059227,TRUE,he,Public Domain,Terumat HaDeshen,https://www.nli.org.il/en/books/NNL_ALEPH001175907/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001175907,Warsaw 1882,,,
232687834,TRUE,he,Public Domain,Teshuvot haRashba Meyuchas LehaRamban,https://www.nli.org.il/en/books/NNL_ALEPH002563852/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002563852,Warsaw 1883,,,
232687834,TRUE,he,Public Domain,Footnotes on Teshuvot haRashba Meyuchas LehaRamban,https://www.nli.org.il/en/books/NNL_ALEPH002563852/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002563852,Warsaw 1883,,,
122857075,TRUE,he,Public Domain,Tzavaat HaRivash,,http://rosetta.nli.org.il/delivery/DeliveryManagerServlet?dps_pid=IE13133653,Warsaw 1913,,,
233044469,TRUE,he,Public Domain,Teshuvot haRashba part VI,https://www.nli.org.il/en/books/NNL_ALEPH001124680/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001124680,"Warsaw, 1868",,,
233077537,TRUE,he,Public Domain,Megillat Taanit,https://www.nli.org.il/en/books/NNL_ALEPH001239373/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH001239373,"Warsaw, 1874",,,
233185402,TRUE,he,Public Domain,Words of Peace and Truth,https://www.nli.org.il/en/books/NNL_ALEPH001809502/NLI,https://www.nli.org.il/he/books/NNL_ALEPH001809502/NLI,"Warsaw, 1886",,,
1084773575,TRUE,he,CC-BY-NC,Berakhot,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/copy-of-vol-1-berakhot-1,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-brkvt.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/copy-of-vol-1-berakhot-1,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Berachot_3d_grande.png?v=1580202553,
1084773575,TRUE,he,CC-BY-NC,Shabbat,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-2-shabbat-1,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-wbt-hlq-a.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-2-shabbat-1,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Shabbat_3d_grande.png?v=1580202583,
1084773575,TRUE,he,CC-BY-NC,Eruvin,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-4-eiruvin-1,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-eirvbin-hlq-a.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-4-eiruvin-1,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Eiruvin_3D_grande.png?v=1580202640,
1084773575,TRUE,he,CC-BY-NC,Pesachim,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-6-pesahim-1,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-pshim-hlq-a.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-6-pesahim-1,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Pesahim_A_DJ_3d_grande.png?v=1580202732,
1084773575,TRUE,he,CC-BY-NC,Beitzah,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-11-beitza-rosh-hashana,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-bich-raw-hwnh.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-11-beitza-rosh-hashana,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Rosh_hashana_Beitza_grande.png?v=1580202862,
1084773575,TRUE,he,CC-BY-NC,Chagigah,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-13-moed-katan-hagiga,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-mved-qtn-hgigh.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-13-moed-katan-hagiga,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Moed_Katan_grande.png?v=1580202911,
1084773575,TRUE,he,CC-BY-NC,Gittin,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-21-gittin,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/vol-21-gittin.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-21-gittin,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Gittin_3D_grande.png?v=1580203105,
1084773575,TRUE,he,CC-BY-NC,Ketubot,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-16-ketubot-1,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-ktvbvt-hlq-a.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-16-ketubot-1,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/KetubotA_3D_grande.png?v=1580202989,
1084773575,TRUE,he,CC-BY-NC,Kiddushin,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-22-kiddushin,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/vol-22-kiddushin.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-22-kiddushin,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Kiddushin_3d_grande.png?v=1580203131,
1084773575,TRUE,he,CC-BY-NC,Megillah,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-12-taanit-megilla,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-tenit-mgilh.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-12-taanit-megilla,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Taanit_megilla_3d_grande.png?v=1580202887,
1084773575,TRUE,he,CC-BY-NC,Moed Katan,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-13-moed-katan-hagiga,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-mved-qtn-hgigh.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-13-moed-katan-hagiga,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Moed_Katan_grande.png?v=1580202911,
1084773575,TRUE,he,CC-BY-NC,Nazir,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-19-nazir,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-nzir.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-19-nazir,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Nazir_grande.png?v=1580203056,
1084773575,TRUE,he,CC-BY-NC,Nedarim,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-18-nedarim,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-ndrim.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-18-nedarim,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Nedarim_grande.png?v=1580203036,
1084773575,TRUE,he,CC-BY-NC,Rosh Hashanah,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-11-beitza-rosh-hashana,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-bich-raw-hwnh.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-11-beitza-rosh-hashana,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Rosh_hashana_Beitza_grande.png?v=1580202862,
1084773575,TRUE,he,CC-BY-NC,Sotah,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-20-sota,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-svth.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-20-sota,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Sotah_grande.png?v=1580203082,
1084773575,TRUE,he,CC-BY-NC,Sukkah,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-10-sukka,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-svkh.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-10-sukka,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Sukka_3d_grande.png?v=1580202835,
1084773575,TRUE,he,CC-BY-NC,Taanit,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-12-taanit-megilla,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-tenit-mgilh.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-12-taanit-megilla,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Taanit_megilla_3d_grande.png?v=1580202887,
1084773575,TRUE,he,CC-BY-NC,Yevamot,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-14-yevamot-1,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-ibmvt-hlq-a.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-14-yevamot-1,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Yevamot_1_grande.png?v=1580202939,
1084773575,TRUE,he,CC-BY-NC,Yoma,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-9-yoma,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/mskt-ivma.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-9-yoma,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Yoma_grande.png?v=1580202812,
1084773575,TRUE,he,CC-BY-NC,Bava Metzia,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-25-bava-metzia-part-1,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/vol-25-bava-metzia-part-1-group.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-25-bava-metzia-part-1,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/bava_metzia_3d_grande.png?v=1580203211,
1084773575,TRUE,he,CC-BY-NC,Bava Batra,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-27-bava-batra-part-1hardcover,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/vol-27-bava-batra-part-7.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-27-bava-batra-part-1hardcover,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/bava_Batra_I_3d_grande.png?v=1580203262,
1084773575,TRUE,he,CC-BY-NC,Bava Kamma,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-23-bava-kamma-part-1,https://www.korenpub.com/koren_en_usd/koren/talmud/koren-talmud-bavli-no/23-bava-kamma-part-1.html,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-23-bava-kamma-part-1,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Bava_Kama_grande.png?v=1580203156,
1084773575,TRUE,he,CC-BY-NC,Sanhedrin,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-29-sanhedrin-part-1hardcover,,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-29-sanhedrin-part-1hardcover,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Sanhedrin_I_grande.png?v=1580203316,
1084773575,TRUE,he,CC-BY-NC,Shevuot,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-31-makkot-shevuothardcover,,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-31-makkot-shevuothardcover,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/makkot_3d_grande.png?v=1580203361,
1084773575,TRUE,he,CC-BY-NC,Makkot,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-31-makkot-shevuothardcover,,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-31-makkot-shevuothardcover,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/makkot_3d_grande.png?v=1580203361,
1084773575,TRUE,he,CC-BY-NC,Avodah Zarah,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-32-avoda-zara-horayothardcover,,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-32-avoda-zara-horayothardcover,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Avoda_Zara_Horayot_3d_grande.png?v=1580203385,
1084773575,TRUE,he,CC-BY-NC,Horayot,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-32-avoda-zara-horayothardcover,,William Davidson Edition - Aramaic,https://korenpub.com/collections/the-noe-edition-koren-talmud-bavli-1/products/vol-32-avoda-zara-horayothardcover,https://cdn.shopify.com/s/files/1/0229/0080/1614/products/Avoda_Zara_Horayot_3d_grande.png?v=1580203385,
