Exodus 6:18,ובני קהת עמרם ויצהר וחברון ועזיאל ושני חיי קהת שלש ושלשים ומאת שנה,330.62,349.89,18,13,18.16,1.4
Exodus 6:19,ובני מררי מחלי ומושי אלה משפחת הלוי לתלדתם,349.89,361.94,19,8,10.9,1.36
Exodus 6:20,ויקח עמרם את־יוכבד דדתו לו לאשה ותלד לו את־אהרן ואת־משה ושני חיי עמרם שבע ושלשים ומאת שנה,361.94,390.14,20,17,27.02,1.59
Exodus 6:21,ובני יצהר קרח ונפג וזכרי,390.14,397.63,21,5,6.34000000000003,1.27
Exodus 6:22,ובני עזיאל מישאל ואלצפן וסתרי,397.63,406.3,22,5,7.56,1.51
Exodus 6:23,ויקח אהרן את־אלישבע בת־עמינדב אחות נחשון לו לאשה ותלד לו את־נדב ואת־אביהוא את־אלעזר ואת־איתמר,406.3,431.43,23,14,24.07,1.72
Exodus 6:24,ובני קרח אסיר ואלקנה ואביאסף אלה משפחת הקרחי,431.43,443.08,24,8,10.55,1.32
Exodus 6:25,ואלעזר בן־אהרן לקח־לו מבנות פוטיאל לו לאשה ותלד לו את־פינחס אלה ראשי אבות הלוים למשפחתם,443.08,467.35,25,15,23.16,1.54
Exodus 6:26,הוא אהרן ומשה אשר אמר יהוה להם הוציאו את־בני ישראל מארץ מצרים על־צבאתם,467.35,487.91,26,13,19.4299999999999,1.49
Exodus 6:27,הם המדברים אל־פרעה מלך־מצרים להוציא את־בני־ישראל ממצרים הוא משה ואהרן,487.91,504.69,27,10,15.58,1.56
Exodus 6:28,ויהי ביום דבר יהוה אל־משה בארץ מצרים,504.69,517.09,28,7,11.29,1.61
Exodus 6:29,וידבר יהוה אל־משה לאמר אני יהוה דבר אל־פרעה מלך מצרים את כל־אשר אני דבר אליך,517.09,537.65,29,15,19.49,1.3
Exodus 6:30,ויאמר משה לפני יהוה הן אני ערל שפתים ואיך ישמע אלי פרעה,537.65,1.21,30,12,16.98,1.42
Exodus 7:1,ויאמר יהוה אל־משה ראה נתתיך אלהים לפרעה ואהרן אחיך יהיה נביאך,1.21,17.97,1,11,15.64,1.42
Exodus 7:2,אתה תדבר את כל־אשר אצוך ואהרן אחיך ידבר אל־פרעה ושלח את־בני־ישראל מארצו,17.97,37.38,2,12,18.3,1.53
